"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NECTIN1",1542.5012956785,-0.366327396214742,0.0934302185726362,-3.92086630868732,8.82312050547509e-05,0.0188323056584724
"ARL6IP4",2010.96081020285,-0.348290314258316,0.0892481793353753,-3.90249209397894,9.52073489430979e-05,0.0188323056584724
"AL355075.4",156633.282115621,-0.325006480559782,0.0835600728097059,-3.88949494215892,0.000100453062187248,0.0188323056584724
"HS6ST1",3097.0647924957,-0.30382372270004,0.0792016023218288,-3.83608050586501,0.000125013443271422,0.0222648942466403
"AC006064.4",2738.83136943965,0.415847411414969,0.111390586805321,3.73323656281432,0.000189034895589907,0.0320639189567261
"CCDC124",1998.88708458814,-0.310067464322579,0.0841215760817016,-3.6859445431863,0.000227855968804299,0.0340789140846019
"RPL13A",30954.3197794224,-0.208764464312955,0.0564245563723618,-3.69988667585189,0.000215695762866153,0.0340789140846019
"SLC19A1",1847.84715394002,-0.305241343917233,0.0828563121532557,-3.68398418882851,0.000229616490182607,0.0340789140846019
"H2AFX",5137.82561690288,-0.280666052310647,0.0768360558396847,-3.65279098781755,0.000259405373888982,0.0346539564384667
"TPI1",5567.97590172207,-0.246738166418601,0.0675432629223266,-3.65303889304763,0.000259154959597232,0.0346539564384667
"C12orf57",1828.17383564525,-0.316484253922674,0.0867181780410918,-3.6495722243231,0.00026267737895525,0.0346539564384667
"ENOSF1",1487.58493152489,0.305225315296338,0.0840246789142799,3.63256746994204,0.000280615170743074,0.0356982585066725
"PCBP1",2470.57425221085,-0.26553891960129,0.0748302170872473,-3.54855204137238,0.000387355445300017,0.0399257214761589
"H1FX",3266.92181898124,-0.325293728028775,0.0919487239784325,-3.53777316262786,0.000403516556188018,0.0399257214761589
"HIST1H2AC",8635.78353973992,-0.298601393042906,0.0833960779304232,-3.58052081648285,0.000342910021701562,0.0399257214761589
"HIST1H2AJ",5418.52967206216,-0.297892229305033,0.083749616770299,-3.55693841706841,0.000375202067976635,0.0399257214761589
"HIST1H2AK",2006.61624900282,-0.329539179278775,0.0922535767086744,-3.57210192857259,0.000354127520708742,0.0399257214761589
"APRT",1664.6494229355,-0.357823870202034,0.100795433639605,-3.55000080143944,0.000385229978503427,0.0399257214761589
"AC093484.3",1259.59189940462,0.435663271789188,0.122965996957345,3.54295726110621,0.00039566682034327,0.0399257214761589
"PPDPF",1760.25472483424,-0.349256408942161,0.0973544311933662,-3.58747316029679,0.000333898090239479,0.0399257214761589
"HIST1H2BN",5632.27211952864,-0.273746312819114,0.0783329993530771,-3.49464868037586,0.000474686136964233,0.0406009064127734
"CUTA",1544.83909084802,-0.335600935216073,0.0953967931302835,-3.51794776536925,0.000434897958720483,0.0406009064127734
"BCL7A",2845.63461734548,-0.277165573858926,0.0788943336878839,-3.51312395837486,0.000442870810080944,0.0406009064127734
"UBC",4991.29245340959,-0.239129647324605,0.0684717621561298,-3.49238342631433,0.000478730507955217,0.0406009064127734
"VAT1",6152.90071979469,-0.227135260454549,0.0648606023547407,-3.50189872138842,0.000461955184614055,0.0406009064127734
"CNOT3",1854.35822757465,-0.32997585479182,0.0940034753713775,-3.5102516528053,0.000447682783342146,0.0406009064127734
"ZBTB16",4400.26419543148,-0.235086807373769,0.0683663598894615,-3.43863279767813,0.000584659698637994,0.0484315778267101
"TMEM147",1109.93142278423,-0.324246807663372,0.0945276679603907,-3.43017885302364,0.000603183519936293,0.0488304476821153
"RPL27",7034.42822200566,-0.215814375064348,0.0636153157291089,-3.39249082694714,0.0006926025101394,0.0548233364692565
"RPL35",7421.59620883147,-0.257972673662887,0.0764478922348317,-3.37449033742421,0.000739525121091436,0.0572649669853847
"AHCY",2224.17229329679,-0.294653037397354,0.0885909381745132,-3.32599522557176,0.000881034377313563,0.0653593680349369
"RBM38",2446.14267360626,-0.282349526080447,0.0850365312414432,-3.32033212030692,0.000899104164433439,0.0653593680349369
"RPL28",21221.8495790338,-0.192667463198401,0.0578511367157313,-3.33040064787542,0.000867211051438989,0.0653593680349369
"HIST2H2BE",7670.70780346279,-0.322470488712214,0.0975421747516564,-3.30595959679214,0.000946517349245239,0.0653712807668419
"HIST2H2AB",3273.91801383827,-0.325566580815529,0.0985473322090912,-3.30365696886409,0.000954325266669225,0.0653712807668419
"HIST1H2AI",7440.32692110874,-0.298673010645442,0.0901127511238887,-3.314436713122,0.000918279643590311,0.0653712807668419
"SKI",1367.7476419626,-0.313279986834995,0.0956751080196895,-3.2744147701461,0.00105881073882907,0.0676521586751032
"RAP1GAP",1137.21580606306,-0.314913670035458,0.095875245400479,-3.28461918110392,0.00102120297446169,0.0676521586751032
"HIST2H2BF",6110.08988867144,-0.331820408543595,0.101343159870721,-3.27422599578387,0.00105951837452452,0.0676521586751032
"IRX3",1277.28401260267,-0.353646890811412,0.108045110652155,-3.27314108594842,0.0010635937354873,0.0676521586751032
"HIST1H2BO",6188.00378974315,-0.312494275269935,0.0960337989355576,-3.25400305656586,0.00113791055448555,0.0698834033634055
"JUND",1411.87499543717,-0.342775477163487,0.105232309074826,-3.2573216360743,0.00112468915741947,0.0698834033634055
"HIST1H3F",7478.72664554659,-0.306810861516966,0.0958030321579848,-3.20251723359879,0.00136232148645907,0.0787736251210947
"HIST1H3I",7452.80548785844,-0.264187394112826,0.0825415240812739,-3.20066048032619,0.00137112991507801,0.0787736251210947
"TSC22D4",1187.72119211608,-0.354620157026687,0.110378279256514,-3.21277120295168,0.00131460968440493,0.0787736251210947
"IMP3",1174.83341107289,-0.290936019349633,0.0908914762180296,-3.20091642753979,0.00136991258921731,0.0787736251210947
"HLA-C",3006.69033206662,-0.247462459281221,0.0776620342577199,-3.1864019742262,0.00144054294802426,0.0801752184509754
"IRAK1",2519.28163078415,-0.245360879243875,0.0768993348340507,-3.1906762233167,0.00141940249208861,0.0801752184509754
"HMGA1",11608.3749110718,-0.185891201179451,0.0586531554412052,-3.16932993256929,0.00152790845464138,0.0809962250628186
"ATP5MC2",1574.93914707415,-0.27841556160969,0.0880203538181832,-3.16308160024886,0.00156108568238084,0.0809962250628186
"KLF2",1254.08512275548,-0.404495607532284,0.127939707574206,-3.16161116202077,0.00156898919970087,0.0809962250628186
"RPS16",17030.7971103856,-0.201686078564826,0.0635988604934154,-3.1712215753568,0.00151799307799332,0.0809962250628186
"SNRPD2",4153.92264473194,-0.255010302339974,0.0803462245577329,-3.17389278393207,0.00150409239309327,0.0809962250628186
"HTT",2541.91224705763,-0.231678313248336,0.0738498421046271,-3.13715380623435,0.00170596608579247,0.086809302822754
"NKX3-1",1259.05823228965,-0.314025954982238,0.100819927282244,-3.11472110174337,0.00184118908558221,0.0916436735657681
"RMRP",105223.363830039,-0.269323645329554,0.0865178538743474,-3.11292563637445,0.00185242686601216,0.0916436735657681
"MRPS26",1257.65701208599,-0.309044122353405,0.0994437863413493,-3.10772682460606,0.00188532247416448,0.0919934062051217
"HIST1H1B",19819.7562074691,-0.230671501361268,0.0743657638625241,-3.10185076277435,0.00192314884158613,0.092571029374727
"HIST1H2BH",7202.07253338417,-0.258754742531618,0.083747537789974,-3.08969970174568,0.00200358960716543,0.0945057147792144
"IRF2BPL",1482.24286518624,-0.300602784147489,0.097492247679092,-3.08335063867807,0.00204683828610288,0.0945057147792144
"CSK",4079.16362492027,-0.260757262295866,0.0846593218540248,-3.08007738055687,0.00206946820684411,0.0945057147792144
"NDUFB7",1156.62031243853,-0.355661855326261,0.115401917408399,-3.0819406064771,0.0020565586704076,0.0945057147792144
"ZNF518A",2083.18240239073,0.254806382292559,0.0835328573001667,3.05037311697526,0.00228557230533846,0.101765106895195
"KHSRP",7068.68883057393,-0.179593157241217,0.0588424346156152,-3.05210276247744,0.00227244289267016,0.101765106895195
"TTYH3",2194.29582224484,-0.239997958308016,0.0791532813739858,-3.03206581132204,0.00242886242730415,0.105507414220212
"SLC25A6",9032.94838830185,-0.217248386636043,0.0715676685146894,-3.03556607536338,0.00240084611475901,0.105507414220212
"HIST1H2AH",2243.80300969559,-0.283796755571772,0.0937716660743755,-3.02646596197488,0.00247430677267947,0.106186514750413
"SURF6",1760.13114894206,-0.285846697906488,0.094997822024861,-3.00898159361677,0.00262124995947199,0.109845792419285
"RPL13",20843.5490996663,-0.201343961017173,0.0668718417967379,-3.0108930097839,0.00260480616304371,0.109845792419285
"FAAP20",1068.18187056217,-0.323318748814658,0.107732416377546,-3.00112779130094,0.00268981655692576,0.111346200277269
"EXOC4",3216.51142113986,0.200443794313113,0.0669419840494986,2.99429120841264,0.00275083257282416,0.111346200277269
"RPS5",11821.3186610444,-0.204344219077171,0.0681681127634803,-2.99765111271562,0.00272068939651556,0.111346200277269
"PTPRF",1541.81937644413,-0.359206768406087,0.120376027065132,-2.98403907458859,0.0028447044099788,0.113852102340949
"HIST1H2BF",5334.42783990952,-0.303492857600766,0.102033976974844,-2.97442936753893,0.00293534024791478,0.116174244034138
"RPS14",16066.4347706324,-0.168262234711214,0.0569470680163384,-2.95471286885109,0.00312960169214919,0.118662956017528
"CCDC26",1237.71992125524,0.316627815849575,0.106841579284368,2.96352616622076,0.00304136203272728,0.118662956017528
"TRMT112",1445.68443986705,-0.279958157622458,0.0947556245393001,-2.95452812414681,0.00313147609928346,0.118662956017528
"IER2",1689.06376996457,-0.282034060277808,0.0954339544852625,-2.95528003422892,0.00312385365937794,0.118662956017528
"FTH1",18941.3072632924,-0.16665265337315,0.0567396114535846,-2.93714830087405,0.00331245656842245,0.123910548332419
"CHD3",9461.10756306659,-0.188633688475973,0.0642786790590232,-2.93462297666015,0.0033395319034004,0.123910548332419
"CPSF1",4907.81369806163,-0.234656555971197,0.0802209003871927,-2.92512992048965,0.0034431244107151,0.124199573127044
"TLNRD1",1981.1722671929,-0.303265295206879,0.103884585157658,-2.91925211759411,0.00350872322613273,0.124199573127044
"CHMP1A",1400.12668150418,-0.270645516751401,0.0927470214702504,-2.91810467291625,0.00352166111337209,0.124199573127044
"NFATC1",1599.60097195532,-0.304063694346036,0.104164280900509,-2.91907832240937,0.00351068005134969,0.124199573127044
"LMNB2",6318.44069663298,-0.219819065436712,0.0752433353705479,-2.92144233577868,0.00348414766165374,0.124199573127044
"MICAL1",1576.81424733428,-0.335444869027171,0.115078526382461,-2.9149214851112,0.00355778036374035,0.124243271133756
"STRAP",1869.51825987793,-0.242614630118365,0.0835157832176293,-2.90501532490151,0.00367235119083744,0.126999174191874
"RREB1",3725.45663563368,-0.196802428024083,0.0680049953448232,-2.89394076164824,0.00380439928359956,0.130300675463285
"ELOB",2280.34047360652,-0.283284971734136,0.0982986010150447,-2.88188202892917,0.00395307705987439,0.13410343321212
"BCL2L1",1948.51905540223,-0.218124809983688,0.0758774460720125,-2.87469888979491,0.0040441297267424,0.135898019685438
"NKTR",4105.83806507664,0.222463806569851,0.0775558795236723,2.86843251518989,0.00412511189328054,0.137323818353881
"HIST1H2AB",2455.33521031484,-0.262505844813164,0.0919079483404608,-2.85618218612329,0.00428769023949588,0.141414376232262
"AC009133.1",1114.60894685601,0.313940066908118,0.110056707659351,2.85253006004713,0.0043372710039167,0.141737241430746
"RHOG",1813.17716070323,-0.263742392408827,0.092964918533668,-2.83700988038096,0.00455382027678327,0.143546086954885
"METTL26",1394.5608309521,-0.259466912751233,0.0913168713865473,-2.84139073986559,0.00449172404502961,0.143546086954885
"TELO2",1786.32820120425,-0.241038135034465,0.0849345911787901,-2.83792659373695,0.00454076241052467,0.143546086954885
"40057",13251.1698326287,-0.179225307462329,0.0631111590982892,-2.83983545894322,0.00451368090099346,0.143546086954885
"RNF187",4543.29572726755,-0.264280024096659,0.0938586466021644,-2.81572378959239,0.00486674884721665,0.150742255598137
"ARHGAP45",3913.78074150422,-0.21880705884992,0.0776503320397421,-2.81785091064302,0.00483462530409837,0.150742255598137
"ATP13A2",1797.74380195031,-0.265063863055218,0.0959663237454887,-2.76205081855788,0.00574395372969705,0.157696131712229
"SIAH2",1706.114143721,-0.361970466942687,0.130334289725354,-2.77724663022637,0.0054821563297773,0.157696131712229
"HIST1H2AG",13150.0442804934,-0.22173549937276,0.0803848515763726,-2.75842394461712,0.00580808188172138,0.157696131712229
"C6orf48",2147.78983176374,-0.212702801925194,0.0770716039356942,-2.75980764721941,0.00578354033618487,0.157696131712229
"PPP1R35",1062.92425466139,-0.354453063209965,0.127013362174594,-2.7906753836083,0.00525981952169907,0.157696131712229
"BOP1",3305.10260871334,-0.274118412690823,0.0981186920985213,-2.79374303537985,0.00521018617947718,0.157696131712229
"RPL8",15839.9881617046,-0.195314891308219,0.0700568911860577,-2.78794688147808,0.00530432403118753,0.157696131712229
"TPCN2",2658.08163031525,-0.215553249632633,0.0776275599905661,-2.77676188274923,0.0054903385250262,0.157696131712229
"AC011603.2",2968.48075318589,0.565750223700172,0.202493880975721,2.7939126899741,0.00520745362695003,0.157696131712229
"PFN1",15319.8719520458,-0.177992274705389,0.0643568185817633,-2.76570965793245,0.00567990804640089,0.157696131712229
"CDC25B",2012.18625168714,-0.222960943462131,0.08077417269717,-2.76029993272766,0.00577483166600411,0.157696131712229
"CD320",1075.50071348024,-0.311640570698392,0.112131127226754,-2.77925120709957,0.00544843722692767,0.157696131712229
"PRDX2",3287.58273915675,-0.203877246960812,0.0739646367653653,-2.7564151718552,0.00584387686300231,0.157696131712229
"PAF1",1748.77401374571,-0.213210031294686,0.0771250530645864,-2.76447176141504,0.0057015041868658,0.157696131712229
"TOMM40",2631.18194431082,-0.315645319823665,0.11400212065587,-2.76876708966213,0.00562688441602904,0.157696131712229
"PRMT1",4764.14050034321,-0.226432881033343,0.0815275674885531,-2.77737810667705,0.00547993899835789,0.157696131712229
"ETS2",1506.88296936109,-0.23235010242967,0.0839983752805803,-2.7661261501017,0.00567265859766418,0.157696131712229
"RACK1",19846.3668490847,-0.169180876212322,0.061902777822471,-2.73300944099003,0.00627585333755545,0.166598520102004
"MAP4K2",1095.46599311865,-0.269319595434934,0.0987010240588613,-2.72864033583201,0.00635960240164842,0.166598520102004
"RAB1B",2516.37345599099,-0.213642854250223,0.078238832379123,-2.73064982891067,0.0063209593738879,0.166598520102004
"LRP5",2713.61079837457,-0.239140267801123,0.087662085763665,-2.72797830119899,0.00637237996496011,0.166598520102004
"RPL38",6913.58598763963,-0.212846163667668,0.0780755107593695,-2.72615781309026,0.0064076353885386,0.166598520102004
"RPS9",7147.53502082796,-0.189117956037763,0.0696008533629934,-2.71717869681059,0.00658410485622211,0.169946242738139
"SSR4",1590.83061883511,-0.28249500187911,0.104415137026106,-2.70549855054522,0.00682019459066362,0.174773619654272
"HIST1H2BC",8818.17102014178,-0.204574818176005,0.0759036097859846,-2.69519221487381,0.00703480364045446,0.177716103314176
"FOXK1",3832.36086300839,-0.185672443219566,0.0688813682839643,-2.69553941574053,0.00702747629194766,0.177716103314176
"NPIPB5",3393.12938103368,0.185252448376036,0.0691383983282093,2.67944373684531,0.00737445952299218,0.182931212716349
"GPX4",3224.8913424584,-0.226117502774431,0.0843725150178809,-2.67999007409594,0.00736243433032956,0.182931212716349
"HDGFL2",1960.81944992233,-0.22654792632215,0.0845802007291066,-2.67849832903255,0.00739531011542794,0.182931212716349
"EIF3B",5472.50611443926,-0.175238653002122,0.0655628602386533,-2.67283416806773,0.00752134213495429,0.184765659894532
"CROCC",1585.04822269278,-0.253147103970701,0.0950676309724243,-2.66281068941468,0.00774909963924246,0.189056800787545
"ARHGAP5",1319.69676047702,0.27025966573261,0.10165246620125,2.65866314741005,0.00784513569291764,0.190097777810698
"DNAAF5",1299.62757608742,-0.315771267588422,0.11898169370044,-2.65394833245052,0.00795560073545591,0.191471958241175
"GUCD1",1650.72331987625,-0.216237553207622,0.0815662193765962,-2.65106749902481,0.0080237804123851,0.19181681764373
"TTC7A",1855.02748078811,-0.241286922804122,0.0916041307577204,-2.6340179291946,0.00843810320658354,0.191928706904956
"SAP130",1264.56208182255,-0.235608730801594,0.0893713461088583,-2.63628938199736,0.00838182161914845,0.191928706904956
"CBFA2T3",4408.51200173269,-0.195554810630658,0.0740586578798069,-2.64053948895526,0.00827741456981481,0.191928706904956
"LLGL1",1448.49116805859,-0.234762304050108,0.0888921530059411,-2.64097894033928,0.00826668577560215,0.191928706904956
"MED16",1728.20137777285,-0.224702305747519,0.0850622332859989,-2.641622457666,0.00825099735323281,0.191928706904956
"STX10",1197.25834105728,-0.257276369242388,0.0972669740979491,-2.64505369503226,0.00816779549228086,0.191928706904956
"PKN1",3896.30373262502,-0.175800519388102,0.066743001644682,-2.63399180522336,0.00843875246215861,0.191928706904956
"ATP13A1",3008.04919560404,-0.246151409816344,0.0934814726142909,-2.63315716935672,0.0084595190859287,0.191928706904956
"PHGDH",5986.0373630193,-0.204616296513773,0.0779348017433252,-2.62548042641678,0.00865267836657734,0.195068609757902
"MAP1S",1129.70038488166,-0.258324420446384,0.0986219732036901,-2.61933940332801,0.0088100244347512,0.19736671092191
"HIST1H2AE",3025.01845050835,-0.283400454205355,0.108365011046841,-2.61523947137193,0.00891649157569842,0.198503393703986
"MYBL2",3822.2577093748,-0.220895732827936,0.0848917088541413,-2.60208842311648,0.00926579586612904,0.20332529536411
"UCKL1",1062.32499822681,-0.323361041581466,0.124363158924751,-2.60013531641733,0.00931870069655574,0.20332529536411
"MRPL4",1596.05616882979,-0.270903284708422,0.104334904373864,-2.5964780083345,0.00941849346857892,0.20332529536411
"PAFAH1B3",1913.87031750122,-0.242201924273781,0.0932392776888522,-2.59763835882589,0.00938672955820535,0.20332529536411
"RAC2",2468.71143852277,-0.204737143687791,0.0788037938371892,-2.59806201857215,0.00937515595942773,0.20332529536411
"UBALD2",1150.03731990154,-0.236400297622257,0.0911917198862175,-2.59234388733122,0.00953244334320844,0.204545561376557
"MED25",1212.28820765403,-0.270748228031722,0.104579641123226,-2.58891907759274,0.00962777165983858,0.205354027858353
"HIST1H3G",6530.51375294938,-0.221171111788845,0.0857346399525989,-2.5797170421562,0.00988812995672381,0.207185405328531
"H3F3B",4642.31425358523,-0.166652731451404,0.0645765575010289,-2.58070014724382,0.00986001823314498,0.207185405328531
"CBX2",2584.53818988595,-0.199842642326241,0.0774054215677576,-2.58176544069729,0.00982963675563936,0.207185405328531
"SLC9A3R1",3711.40770201413,-0.218721477945376,0.085262240841176,-2.56527949286254,0.0103092725385394,0.21474636714782
"MACF1",27852.742803616,0.144548713740608,0.0565238357027148,2.55730546137839,0.010548654221523,0.216019468387897
"MANF",1226.23574096855,-0.232561015677641,0.0908542587908186,-2.55971507304997,0.0104758012386854,0.216019468387897
"ARHGDIA",5791.06834484304,-0.18722416294322,0.0732947273136436,-2.55440152116329,0.010637051470191,0.216019468387897
"SBNO2",1122.8347468807,-0.327757290308781,0.1283167504277,-2.55428296941993,0.0106406741934178,0.216019468387897
"TIMM13",1936.71358632041,-0.275043876526253,0.10772488275316,-2.55320655262616,0.0106736177530235,0.216019468387897
"ATP5F1D",1736.01914985098,-0.332571491423707,0.130379399627502,-2.55079784363077,0.0107476646449197,0.216289160820361
"HIST3H2A",2162.70742339594,-0.276214953723241,0.108513488847028,-2.54544348963494,0.0109139027424095,0.218259602985247
"RNF40",2784.68023664989,-0.211908429818185,0.0833067483649151,-2.54371265206446,0.0109681271573159,0.218259602985247
"FARSA",7289.8082263255,-0.210870898677469,0.0829778189190824,-2.54129237697973,0.0110443519632518,0.218555453850572
"PTMA",23188.240602949,-0.151926080250943,0.0599701327068922,-2.53336241547925,0.0112974080618521,0.221315926572044
"CHCHD2",6349.90866342354,-0.205297669273191,0.0810482438411066,-2.53303044635579,0.0113081130365278,0.221315926572044
"OGA",2287.15578539057,0.18495729970431,0.0731463891550787,2.52859097818457,0.0114521401431476,0.222909962786293
"RPS19",15937.8196825266,-0.161113024477289,0.0637845253108014,-2.52589517116005,0.0115403910869458,0.223406918759245
"GSTP1",5800.93126401239,-0.167950184144478,0.0666323781536837,-2.52054915040119,0.0117171873090059,0.224887828695891
"PSAP",6211.23588913317,-0.144212906588843,0.0572799020781529,-2.51768772914588,0.0118127999784793,0.224887828695891
"BCL11B",8539.21945548244,-0.169098186993027,0.0673111608100133,-2.51218646295982,0.0119985672429333,0.224887828695891
"GNAS",10539.6574821745,-0.146897745311599,0.0583899371460752,-2.51580584757442,0.0118760584861564,0.224887828695891
"AP3D1",3515.10358706566,-0.21541019435442,0.0855875001292081,-2.51684175877579,0.0118411997825535,0.224887828695891
"UHRF1",5270.2859432612,-0.188490225367484,0.0750511276608695,-2.51149091615528,0.0120222379964802,0.224887828695891
"RRP1B",4097.14174319611,-0.168134720903518,0.0669747940553671,-2.51041788593666,0.0120588364067701,0.224887828695891
"IRF2BP2",6029.64507481144,-0.219011216987255,0.0874400250935464,-2.50470212872136,0.0122554556953712,0.227364235348502
"RPLP2",12135.2549625385,-0.162298118155512,0.0648932114437084,-2.50100302550595,0.0123842120419809,0.228562504111585
"GRK2",7599.76284975462,-0.151911211221162,0.0612584064971062,-2.47984268458466,0.0131440359434871,0.236459878942934
"YIF1B",1069.70853146356,-0.238532855175965,0.0961507203232187,-2.48082234198679,0.0131079686273158,0.236459878942934
"SNRNP70",5315.50471569532,-0.157758832793085,0.0635514004050545,-2.48238169084529,0.0130507397567774,0.236459878942934
"PPP6R1",11104.7838985196,-0.191712269364098,0.077227910194285,-2.48242207877696,0.0130492604403493,0.236459878942934
"BCR",4904.72489548031,-0.241573851698185,0.0971787472675355,-2.4858712268962,0.0129234719973812,0.236459878942934
"HMGCS1",2269.0785852876,0.223913933389267,0.0903679521083577,2.47780245280736,0.0132194314420743,0.236621179882756
"HIST2H2AC",4398.3394202914,-0.202205377702381,0.0820157202380683,-2.46544658896412,0.0136842575126527,0.241981336201205
"WDR34",1489.85241204236,-0.223975301560948,0.0907924496087316,-2.46689347546151,0.0136290896237984,0.241981336201205
"FZR1",1537.18815197123,-0.230172420219851,0.0933973926970645,-2.46444160348691,0.0137226922831677,0.241981336201205
"ALYREF",3166.04137880466,-0.224147556427113,0.0910742664303514,-2.46115137911683,0.0138491918257752,0.243008971839465
"PLEC",3763.91714637926,-0.207748070925846,0.08449031877121,-2.4588387633902,0.0139387202720129,0.24338098827897
"DMTF1",1161.90474312239,0.230951789626529,0.0940420763491026,2.45583464968585,0.0140557814351988,0.243395929264292
"NUP188",2987.49405523641,-0.170106788900175,0.0692811314776729,-2.4553119337405,0.0140762384695239,0.243395929264292
"ACTB",79271.937246731,-0.13717290150813,0.0559300224271873,-2.45258084218918,0.0141835504625629,0.244066699264004
"SF3B5",1345.03014736826,-0.276940709283062,0.113083695452561,-2.44898885002605,0.0143257882768782,0.245329124241539
"GNB2",1929.04250607191,-0.216961021489426,0.0886765332724785,-2.44665655594321,0.0144188161754872,0.245740780942993
"PELP1",2916.3100913223,-0.169300929229206,0.0693351883802476,-2.44177499454861,0.0146152525556532,0.247902521920175
"CDT1",2378.32934186273,-0.239950041411444,0.098375773644513,-2.43911719849359,0.0147231923960502,0.248549816657493
"DCTN1",2528.09198619874,-0.186335037196806,0.0764717319157519,-2.43665250581862,0.0148239170933254,0.24906977682276
"RPL37A",11615.5521109938,-0.180769233756707,0.0743869269433488,-2.43012100626735,0.0150937825912754,0.249481779855894
"PTAR1",1105.9941533424,0.253235712255781,0.104314784227618,2.42761094825459,0.0151986373466392,0.249481779855894
"TALDO1",1976.37397261106,-0.198940928339276,0.0817774706359828,-2.43271070616532,0.0149862691617652,0.249481779855894
"SRSF6",2840.88419535482,-0.176096870106282,0.0724965388010912,-2.42903831022111,0.0151389325685936,0.249481779855894
"SUMO3",1719.35103538549,-0.201160433379419,0.0827238331948242,-2.43171073692467,0.0150277034548913,0.249481779855894
"EIF3G",3595.55385205194,-0.213038500959196,0.0878803625520335,-2.42418777952876,0.0153426698655304,0.250690780096419
"SRM",2302.43034172765,-0.218950558073474,0.091181004039362,-2.40127382211053,0.0163381056909918,0.251932175200489
"KCNQ3",1497.82285931982,-0.264458549426966,0.109982874834305,-2.40454297839901,0.0161927020511514,0.251932175200489
"CYC1",1545.21559632046,-0.207704544588794,0.0858697626932493,-2.41883217181783,0.0155704221667085,0.251932175200489
"AP2A2",1585.16851138861,-0.247077302528273,0.102438383130073,-2.41196019478891,0.0158670137105819,0.251932175200489
"DDIT4",3191.88355051165,-0.232283526477071,0.0965960154102024,-2.40469056089592,0.0161861648764599,0.251932175200489
"DICER1",2248.48076871031,0.22646563701633,0.094277393313502,2.40212026506991,0.0163003484504273,0.251932175200489
"SLC7A5",16115.8814403422,-0.160172905877198,0.0666749837550118,-2.40229388680066,0.0162926131973108,0.251932175200489
"CTDNEP1",2101.82900346476,-0.207623531071924,0.0863571855171823,-2.40424152117155,0.0162060623262664,0.251932175200489
"KDM6B",3256.11829897571,-0.166836376469317,0.069475538366339,-2.40136860242237,0.0163338740131236,0.251932175200489
"CBX4",2496.04187256401,-0.222513545809404,0.0921835880064748,-2.41380869004334,0.0157867489338521,0.251932175200489
"PYCR1",1394.15501685775,-0.232169252297562,0.0961335908601006,-2.41506897038132,0.0157322303844257,0.251932175200489
"TRIB3",1963.86140147381,-0.189198851907179,0.0787629211147881,-2.40213096758363,0.0162998715351645,0.251932175200489
"SLC25A1",1404.11858067909,-0.225223006565341,0.0937656320835511,-2.40197822550434,0.0163066790440595,0.251932175200489
"RNF168",6402.46207331784,-0.140403874948079,0.058592393336756,-2.39628161527925,0.0165623597618585,0.252944227981451
"TNRC18",9572.48601794618,-0.202613933637025,0.0845529745977742,-2.39629574950942,0.0165617210434201,0.252944227981451
"SSNA1",1149.78694016415,-0.26766134538171,0.111827715064757,-2.39351528578325,0.0166877859561036,0.252944227981451
"RPS3",19918.2004366958,-0.139600911343696,0.0583046945669202,-2.39433397911838,0.0166505795563786,0.252944227981451
