"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C11orf21",16.3854170773693,-3.77874552822426,0.920106787187714,-4.10685540074529,4.01082137800933e-05,0.0226912219460878
"MICALL2",364.536133539621,-0.669637029054802,0.164009827384865,-4.0829079557741,4.44756419722609e-05,0.0235845499924443
"AC069287.2",63.0800548384339,1.64867517912567,0.405099948352144,4.06979854189593,4.70538083323783e-05,0.0235845499924443
"DNMBP-AS1",47.8457342893977,1.84740388337308,0.453442977536069,4.07417023726235,4.61786944161159e-05,0.0235845499924443
"POLG",6460.98040685875,-0.469303985118586,0.115395980566675,-4.06690062178922,4.76425478036878e-05,0.0235845499924443
"RFLNB",851.963038241686,-0.57118876869318,0.141233079528983,-4.04429876200471,5.24799627244631e-05,0.0244510320446535
"KDM6B",3166.70945313587,-0.323145112488396,0.0797850213258899,-4.05019773283606,5.11743728648609e-05,0.0244510320446535
"BHLHE40",460.348809428605,-0.647758997336337,0.160797215309305,-4.02842173659739,5.61525471906661e-05,0.0248468997898398
"AC025423.4",98.7626954311405,1.34474295358495,0.333922592794274,4.02710982306438,5.64666619805716e-05,0.0248468997898398
"AC125611.3",359.316402455097,0.748298786590795,0.188216973786747,3.975724248115,7.01653908538514e-05,0.0288443328909802
"RAP1GAP2",1462.37878970422,-0.409478818868501,0.102760642773593,-3.98478257644497,6.75419397947075e-05,0.0288443328909802
"SCN1B",6.79308373458697,6.20737926519027,1.56244465293083,3.97286345698485,7.10137606684065e-05,0.0288443328909802
"GABBR1",496.636085263344,-0.568271793072446,0.144844842043703,-3.92331397552275,8.73392082833962e-05,0.034588509960432
"GRHPR",935.7672814414,-0.448807001850173,0.11518328126147,-3.89645959843222,9.76090813405791e-05,0.0374362572644621
"BICRA",635.180204649444,-0.55684461917203,0.143059375107798,-3.8924021494742,9.92565371572128e-05,0.0374362572644621
"MICAL1",1542.11962296487,-0.484661312956381,0.124785880113698,-3.88394354004464,0.000102775783179193,0.0378621204963163
"PFKFB3",1599.96182131386,-0.438594386614904,0.113303406436664,-3.87097264246928,0.000108401958568007,0.0390271687653591
"AC002398.1",19.486097617616,2.9215152780456,0.756794778956806,3.86037980081301,0.000113210920507502,0.0398527598168742
"TMSB10",4820.61655437084,-0.369172515730956,0.0958077249383938,-3.85326460855157,0.000116553312407089,0.040137413518276
"SBK1",1608.0771824287,-0.463637011075349,0.121705641244284,-3.80949482978157,0.000139251018365056,0.0469335187642734
"AC004771.5",19.4668116117874,2.87143355010237,0.755899457018967,3.79869772816932,0.000145458360698736,0.0480042894130973
"SDK2",893.192397532152,-1.44169908126279,0.383838164426669,-3.75600764821349,0.000172645419302748,0.0558137976974457
"H6PD",1021.40713458222,-0.429142649757834,0.114662635708137,-3.74265467654325,0.000182086380581012,0.0565574579369374
"TMEM184A",425.655737980501,0.660560022194368,0.176299854537939,3.74679845270217,0.000179105877189601,0.0565574579369374
"CCNL2",2557.06034148224,-0.343414218673068,0.0922650522211118,-3.72204004014522,0.000197619675721909,0.0570740201562323
"IGSF9B",1283.26521358882,-0.538153715165471,0.144582034788846,-3.72213405317897,0.000197546091445352,0.0570740201562323
"AL139099.1",334.902600471978,0.73659388034071,0.198179722804679,3.71679740952449,0.000201764101303517,0.0570740201562323
"ZACN",396.620996311684,0.702523496074452,0.188306256042208,3.73074963540768,0.000190910871458331,0.0570740201562323
"MGAT5B",164.962231267658,-0.872582858268212,0.234538999922057,-3.72041689679837,0.000198894182529467,0.0570740201562323
"ETF1",2070.89865633504,0.351122251266856,0.0946116897661916,3.71119311085728,0.00020628465368724,0.0573290385799925
"TRPM5",56.9361314930039,-1.71515630097909,0.463289258038391,-3.70212835980963,0.000213798398757556,0.0583927661158351
"REPIN1",4222.19603939215,0.282089691161685,0.0763414887518389,3.69510335433287,0.000219797360222074,0.0590137285301336
"CAPN2",18.2189804718944,2.62756453386782,0.718578426783391,3.65661483274654,0.000255567950243639,0.0662899382036088
"PSD4",2342.08707848863,-0.366578788929413,0.100575433357683,-3.64481441134561,0.00026758482712107,0.0662899382036088
"PLXND1",777.493345115824,-0.563562924885325,0.154741662490063,-3.64195986922085,0.000270570259599653,0.0662899382036088
"AP003068.3",24.6754809547039,2.14729492675653,0.589819348564797,3.64059763719438,0.000272005932910458,0.0662899382036088
"AC069234.2",212.17928899202,0.986983586325729,0.270938358693701,3.6428344479695,0.000269652277283356,0.0662899382036088
"AC009133.1",1250.6810961039,0.549830497452895,0.150831791917799,3.645322318736,0.00026705687716763,0.0662899382036088
"GPR17",133.747916936973,0.937090820449057,0.258069834949353,3.6311520896387,0.00028215883731035,0.067476373292222
"FCGRT",1219.13045914245,-0.421184663293536,0.116086085841653,-3.62820970523593,0.000285393410174792,0.067476373292222
"LINC02575",296.962728975046,-0.816291804608731,0.226223654897162,-3.60833974227764,0.000308162776222546,0.0717883314432551
"ITGA4",11475.5409979994,-0.292575178683968,0.081293056425424,-3.59901806561263,0.000319421001694457,0.0733325809832158
"CD40LG",1064.25299794595,-0.564974212590907,0.157317752801032,-3.59129343339564,0.00032904091598889,0.0744619592882857
"SLA",2612.35141234625,-0.318737429514332,0.0890395344674221,-3.57972929014978,0.000343950337589828,0.0767396802501474
"AC034102.5",11.1865356487691,3.60386336405145,1.01191968092268,3.56141246384833,0.000368865089532745,0.0811554428234473
"AP003392.3",211.567852135379,1.07607241025016,0.303110397328019,3.55010062253212,0.000385083933705043,0.0835632136139944
"AC132872.3",25.7724884079832,2.17488228656202,0.613277655924856,3.54632565780043,0.000390643130319311,0.0836240246944353
"FOXB1",429.313423157877,-0.533860846497142,0.151625878646743,-3.52090851022159,0.000430070975151739,0.090836724231716
"AP001469.1",58.2938480204211,1.38518229200856,0.395159225712697,3.50537758421378,0.000455960129837986,0.095037689694257
"CA9",23.6704937004704,-2.8792563658449,0.822265309007516,-3.50161478820042,0.000462447713315653,0.095138106839393
"AC092338.2",21.1902697501523,2.34168052021124,0.67105470001359,3.48955237205524,0.000483830242037503,0.0970171501786846
"ITGB2",1591.5869709633,-0.330715400822458,0.0947674958055527,-3.48975561727442,0.000483462443744665,0.0970171501786846
"RAC2",2453.07183374186,-0.293210197925964,0.0848957178000446,-3.45376899476324,0.00055281068307718,0.10946342538282
"DNAH11",291.729328091181,0.772855015329405,0.224578745081324,3.44135423434457,0.000578810237747988,0.111816255806901
"AC021224.1",1600.74652165723,0.503981172299893,0.146390368302317,3.44272084389528,0.000575893439710465,0.111816255806901
"NEB",49.5390252894847,1.79972091399665,0.525431692319049,3.42522337404772,0.000614294138642355,0.112398552502129
"TSC22D4",1201.26006294185,-0.388398357753769,0.113244754567759,-3.42972492841929,0.00060419342352338,0.112398552502129
"ADM",128.845436650393,-0.919053711651634,0.267523535299487,-3.435412553975,0.000591652373845777,0.112398552502129
"DUSP6",99.6212293583907,-1.18680998598503,0.346625557001149,-3.42389636890248,0.000617301563517785,0.112398552502129
"RRBP1",2065.98143569812,-0.360742984457844,0.105160274215596,-3.43041121895765,0.000602667154169677,0.112398552502129
"SPON2",1377.77116942135,-0.388814248660738,0.114118607589315,-3.40710649099389,0.000656555054743455,0.118187370706717
"ITGAL",419.318439973002,-0.525329615087546,0.154502255963901,-3.40014203553304,0.000673508578048785,0.119876959380571
"SYNC",252.979517394404,0.785806459606079,0.232171819262344,3.38459018024988,0.000712845983389014,0.120239305553642
"SLC2A1",2384.62174594859,-0.402827844585334,0.119090806649795,-3.38252679545543,0.000718222708632285,0.120239305553642
"TMEM173",332.405503895542,-0.541598110791798,0.160235761476415,-3.38000771988414,0.000724837938513097,0.120239305553642
"NRN1",1350.3503465828,-0.434410375190767,0.12839135539243,-3.38348616901026,0.000715718123404976,0.120239305553642
"PTP4A3",231.697270885011,-0.68287380988423,0.201652687747096,-3.3863858573542,0.000708197305115941,0.120239305553642
"SPTB",201.377422090907,-0.746783194133703,0.22016247373146,-3.39196404126791,0.000693935466191571,0.120239305553642
"KDM4B",2759.40195339871,-0.375729791182305,0.111210185654791,-3.37855556098624,0.000728677061621718,0.120239305553642
"IL32",724.348161792299,-1.11946395481804,0.331667662882567,-3.37525806733353,0.000737465011971376,0.1204348789138
"AL645941.3",276.866713015459,0.841734685705383,0.249603485284003,3.37228738912697,0.00074546617422015,0.1204992823043
"SLC16A3",770.738281802445,-1.09458078045961,0.326641117111687,-3.35101958424095,0.000805146080611761,0.128831505686575
"PTPRF",1542.17005142013,-0.432052852049548,0.129936510526004,-3.32510739514651,0.000883844825537775,0.138044059647064
"PNRC1",584.92587291808,-0.546501239471206,0.164343561779856,-3.3253583745694,0.000883049502762647,0.138044059647064
"SLC29A4",562.48450780719,-0.53236840216668,0.160312998095878,-3.32080622588249,0.000897578318518251,0.138044059647064
"AC027319.1",18.52289512646,2.53645303700427,0.763317740068546,3.3229321210018,0.000890765871658494,0.138044059647064
"FOXD2-AS1",296.92735939761,-0.623038783157992,0.187868591106562,-3.31635415738331,0.000912001745682575,0.138383352071255
"TNS3",46.115081516405,-1.55496339948207,0.469104483070454,-3.31474853811733,0.000917255979261519,0.138383352071255
"HPF1",275.714194421389,0.669017038837516,0.203355628875416,3.28988699519788,0.0010022762611807,0.141050304151043
"F12",493.165380920882,-0.452989925715505,0.137635179831155,-3.29123648671229,0.000997480203556932,0.141050304151043
"TRIM7",137.69196479134,-0.861658088535848,0.262120065606778,-3.28726488962685,0.00101165624953622,0.141050304151043
"PAPLN",359.802363761686,-0.557330540105465,0.169448563353402,-3.28908389115756,0.0010051405954056,0.141050304151043
"LRRC75A",908.605034312869,0.559151408371878,0.169249490901741,3.30371102088868,0.000954141301404793,0.141050304151043
"TNS4",97.7544578940003,-1.15339869806004,0.349636880712457,-3.29884735188619,0.000970826877531204,0.141050304151043
"TPM4",6167.84937562562,-0.246923268444924,0.0750584804548614,-3.28974510206636,0.00100278178405942,0.141050304151043
"HOMER3",195.010269409826,-0.737679424606082,0.223760999541441,-3.29672921607351,0.00097817759819301,0.141050304151043
"AC008622.2",518.287435577535,0.636572687005278,0.193704040638145,3.28631599479357,0.00101507068197834,0.141050304151043
"AL138921.1",11.9915894793912,3.25929804415665,0.99319485797459,3.28163000239782,0.00103208935693671,0.141368939256032
"AC084855.2",24.5190631870418,2.00452837659919,0.610991792609988,3.28077791034869,0.00103521223115332,0.141368939256032
"CERKL",293.536315269655,0.7911096920689,0.241575758743551,3.27478922630113,0.00105740835391007,0.143165860976833
"TTYH3",2203.88134313203,-0.295902783017411,0.0909932271379876,-3.25192096515806,0.00114627891181327,0.152071318452776
"CLU",90.7638636531966,1.0094363794275,0.310897483826274,3.24684641060511,0.0011669134391065,0.152071318452776
"CNTFR",8.23942595312897,-3.95443481914872,1.21832102682877,-3.24580691957842,0.00117118242858649,0.152071318452776
"FXYD2",135.690586965743,0.976844534681824,0.300836236354347,3.24709731287565,0.00116588518837468,0.152071318452776
"MIF",2278.75346834366,-0.36813952463283,0.113252763915628,-3.25060079687848,0.0011516143721976,0.152071318452776
"NKD2",2715.06820702215,-0.307579191309214,0.0950199366354047,-3.23699638413155,0.00120794942313144,0.15333876549503
"CEBPE",306.582049249007,-0.744646042317071,0.230076409866317,-3.23651626322638,0.00120998331461895,0.15333876549503
"SETD6",172.664208336045,0.776839398421564,0.239896643384723,3.23822537681673,0.00120275753571496,0.15333876549503
"P2RX1",110.129763189402,-0.86545151599021,0.268040816422843,-3.22880495418627,0.00124308644968166,0.153841659760993
"GNA15",3324.05965173744,-0.318506164130084,0.0986241687862531,-3.22949402818673,0.00124009471229747,0.153841659760993
"TSPEAR-AS2",134.853570264251,-0.90896867408283,0.281296651631615,-3.23135262652614,0.00123205839870093,0.153841659760993
"CDHR5",99.8438311297232,1.02428968897627,0.317708073274015,3.22399641413219,0.00126414982613703,0.155235638727416
"AL590617.2",44.2656087997704,-1.38012817573623,0.429050489706182,-3.21670341567808,0.00129672572374902,0.155696017814832
"CACNA1H",636.127844621928,-0.45089399056859,0.14017905094327,-3.21655759212599,0.00129738490951063,0.155696017814832
"ANO8",806.436847574058,-0.398375329369029,0.123732721771574,-3.21964411406451,0.00128349828709505,0.155696017814832
"GLB1L3",1159.6773146767,-0.343625445490797,0.107824308145025,-3.18690146408004,0.00143805757828187,0.170002015653456
"PTPN6",1828.83456905427,-0.334879277789239,0.105018879175761,-3.18875311198838,0.00142887856392865,0.170002015653456
"RMRP",105696.458885538,-0.323680028162029,0.101658879588374,-3.18398185650521,0.00145264117091596,0.170453991025776
"PITX2",118.663526929787,-0.829392413467583,0.26092512662185,-3.1786605767163,0.00147957239020283,0.171079607541628
"ERI1",688.158295223516,0.389970514440136,0.122655353445808,3.17940068235533,0.00147579933936549,0.171079607541628
"RAG2",588.495631737782,0.539224639328861,0.169758257237871,3.17642657330819,0.00149101529029813,0.17115342908415
"EFNA3",115.294995242661,-1.0850547870692,0.34205608021096,-3.17215465487413,0.00151312403868176,0.171209984976841
"MIRLET7BHG",257.370141770868,-0.638060079558384,0.201090142431775,-3.17300525944409,0.00150869791368017,0.171209984976841
"ATP13A2",1803.29031793795,-0.325654055665634,0.103018195971912,-3.16113141560375,0.00157157576844241,0.17351484707211
"RAP1GAP",1133.0141380698,-0.400902021586492,0.126710091733104,-3.16393127100668,0.0015565354815761,0.17351484707211
"WARS",1860.49336237701,0.278817330259969,0.088167151599879,3.1623719854907,0.00156489523089429,0.17351484707211
"CADM4",63.8837208949451,-1.26862506257991,0.401454634426177,-3.16007078705975,0.00157730812312252,0.17351484707211
"RAI1-AS1",15.0742636598483,2.37504840478307,0.753110869149826,3.15365041466501,0.00161242110865338,0.176154226083987
"HIST1H2BK",6995.08666060154,-0.333605056357647,0.105995009492533,-3.14736569160031,0.00164748773624717,0.176341006567964
"MAP1A",3987.64679404022,0.260936903059359,0.0829585350765345,3.14538947461679,0.00165865854293458,0.176341006567964
"AP005131.1",73.7004529769082,1.42655013613229,0.453347671143254,3.14670224848583,0.00165123018641092,0.176341006567964
"ABHD8",463.575126721599,-0.484123515112552,0.153671615682173,-3.15037694478222,0.00163059931359361,0.176341006567964
"ACSF3",9540.14505786593,-0.265563039261643,0.0845008407536069,-3.14272659175059,0.00167382104504846,0.176766661164084
"AP002807.1",45.1759531513221,1.47254080654813,0.469126375025407,3.13890005964467,0.00169583274435951,0.177905208631782
"NDRG1",870.739471921963,-0.448019244593732,0.142925268524144,-3.13463986613431,0.0017206520621957,0.179321377087119
"HS6ST1",3137.8132345559,-0.333134936635809,0.106580542554515,-3.1256637342169,0.00177404280422952,0.1836772030183
"WNT10B",125.901397342466,-0.801824388688056,0.257069436594738,-3.11909653403141,0.00181406516783508,0.186601339764126
"SIX6",2491.09493844146,-0.29789554658861,0.0957204232434609,-3.11214197027656,0.00185735154240451,0.187557562490268
"MRC2",618.74552209229,-0.451468793643972,0.14507823105381,-3.11189894145125,0.00185888121399988,0.187557562490268
"NDUFA13",122.143152127604,0.852186141399018,0.273707043123253,3.11349730600564,0.00184884197816294,0.187557562490268
"PAFAH2",257.406149756627,0.581222273792274,0.187061863176819,3.1071126092809,0.001889244175971,0.189414664503522
"IGSF10",111.009447543571,0.811832093603121,0.261847566444575,3.10039961274553,0.00193259711798048,0.191977382886321
"PMEL",51.2981198931339,1.31552932907699,0.424444626543545,3.09941331991873,0.00193904306936503,0.191977382886321
"VANGL2",298.329073875478,-0.505772292182463,0.163996326904186,-3.08404646451599,0.00204205699872286,0.193324095645705
"TNIK",1446.48402070291,-0.357651768186721,0.11578945320497,-3.08881127155516,0.00200959054205432,0.193324095645705
"MYO1G",8097.46401872706,-0.306756613252947,0.0992070791167489,-3.09208391159213,0.00198756656790651,0.193324095645705
"AC027290.1",116.979444790075,1.01212111651354,0.327616063409823,3.08935131562047,0.00200594083147679,0.193324095645705
"CCDC92",734.19738331874,-0.424538296185409,0.137526587335712,-3.08695434395591,0.0020221865297825,0.193324095645705
"GPS2",70.5550934805914,-1.18740610783015,0.385164932449379,-3.08285102768592,0.00205027763831062,0.193324095645705
"DMWD",551.572167023344,-0.421602987895742,0.136276503541861,-3.09373205899897,0.00197655906782006,0.193324095645705
"CACNA1I",256.811755656619,-0.641343792858936,0.207956757715488,-3.0840247746908,0.00204220588299995,0.193324095645705
"AC083798.2",121.980321071497,0.82285916955118,0.26836781314587,3.06616192122831,0.00216825859003781,0.20323896050171
"NCBP2-AS1",12.8310578739976,2.44303675728474,0.799223742328379,3.05676199028752,0.00223741857474779,0.206063649084766
"SLC35B4",974.016764292251,0.318775400005647,0.104181720954035,3.05980163397657,0.0022148363377912,0.206063649084766
"MED15",1843.11163683654,-0.270463177151996,0.0884441010479326,-3.05801261980623,0.0022281019264126,0.206063649084766
"GZMM",25.2683275705556,-1.85963449204589,0.609144157621442,-3.05286436515669,0.00226668365051312,0.206359400619416
"MORC2-AS1",15.2104782233405,2.40317607058542,0.786908345320076,3.05394660620599,0.00225852274004782,0.206359400619416
"RNF168",6344.52166149724,-0.235538233418671,0.077219990303128,-3.05022355602563,0.00228671085210601,0.206993066332636
"LIMS2",938.794051722702,0.434246937894694,0.142501623397292,3.04731221681608,0.00230897743941632,0.207821088737465
"KCNQ3",1491.21383071711,-0.348904556549862,0.114896967894058,-3.0366733164932,0.00239204547520951,0.209863436678638
"GATA3",2303.78652626349,-0.320479923765892,0.105411744366659,-3.04026772056015,0.00236367936806084,0.209863436678638
"CTSG",873.741377823478,0.408214359797017,0.134460830043887,3.03593514679167,0.0023979093516087,0.209863436678638
"MBIP",296.056239175837,0.5400574218151,0.177733483814181,3.03858007070702,0.00237695928695922,0.209863436678638
"DLG4",748.031016263363,-0.388371106530078,0.127722013509698,-3.04075308443667,0.00235987269404965,0.209863436678638
"PLXNB1",1215.14464900617,-0.429747972685816,0.141704780956463,-3.0326991777211,0.00242377085811358,0.210961286611963
"LINC02362",8.49241243686916,-3.48194841013403,1.15270062912967,-3.02068752470712,0.00252201483331941,0.217946971669133
"ADAMTSL2",22.6291076275533,-2.11384960137256,0.700330071407974,-3.01836189487449,0.00254145209477072,0.217946971669133
"ITGA5",829.314051394204,-0.419604160901447,0.139113656889098,-3.01626864166152,0.0025590642466043,0.217946971669133
"AL031708.1",33.5280106104306,-1.71529375823663,0.568470462097834,-3.01738414324407,0.00254966482873231,0.217946971669133
"AC004824.1",183.651492658812,0.69564833519497,0.231401863091686,3.00623480684484,0.00264504660661817,0.221642105357848
"LTBP3",285.375310528421,-0.5543145392909,0.184482412317235,-3.00470127384123,0.00265841803030056,0.221642105357848
"GNPTAB",1259.82053534449,0.319891954849579,0.106452067225019,3.00503281137216,0.00265552201218186,0.221642105357848
"SLC27A1",336.028319420484,-0.485958743914995,0.161560633173368,-3.00790319008914,0.00263056921956357,0.221642105357848
"HLA-B",1386.75753317535,-0.319146997151527,0.106473145189919,-2.99744124757708,0.0027225633160367,0.22543077646842
"VPS37D",90.2682165597248,-1.00591286345563,0.335981352062535,-2.99395444800877,0.0027538705583492,0.22543077646842
"LLGL2",200.806025659527,-0.663159962728483,0.221556296719517,-2.99318941753221,0.00276078345021611,0.22543077646842
"RPL13A",31383.2172862722,-0.233220267801063,0.077894758812434,-2.99404313405275,0.00275307020598506,0.22543077646842
"SMPD1",49.1254763213731,-1.33112219109842,0.446958242407006,-2.97818020746171,0.00289965443426046,0.230140098644277
"AP001107.2",297.078363167481,0.586899518424671,0.197060207005553,2.978275154294,0.0028987562628372,0.230140098644277
"RASAL1",229.228433110998,-0.654289154001262,0.219504197461242,-2.98075919079767,0.00287534798952114,0.230140098644277
"GCH1",325.443307163398,0.498554472666956,0.167393343868486,2.97834108062653,0.00289813276689853,0.230140098644277
"ZFP36",706.351829646959,-0.372945494446072,0.12527316729203,-2.97705807642496,0.00291028874940961,0.230140098644277
"CSNK1E",964.137206218578,-0.347515286592386,0.11664486127884,-2.97925928997119,0.00288946155067153,0.230140098644277
"TSPEAR-AS1",251.47335810724,-0.690875672862901,0.232147489475538,-2.97602043607584,0.0029201540197904,0.230140098644277
"AC092145.1",12.7292383064547,2.46826428291017,0.830638225602001,2.97152744339608,0.00296322389501582,0.232378364955176
"RNPEPL1",1236.26875504621,-0.3573644241377,0.120397777604014,-2.96819784591925,0.00299551451849817,0.232858626642945
"LENG8",5832.85819691209,-0.272427560666169,0.0917923971841757,-2.96786628329969,0.00299874754341019,0.232858626642945
"MICU1",594.65423931494,0.395335555766751,0.133509304220962,2.96110865136754,0.00306533780176472,0.234607439663602
"ABLIM1",1454.82174491203,-0.318027580249116,0.107312141320456,-2.96357500964798,0.00304087939433515,0.234607439663602
"MMP28",18.847892854691,-2.14577052874405,0.724659945934685,-2.96107234956442,0.00306569913580997,0.234607439663602
"DYSF",68.5961909181761,0.975596337324955,0.330117622006178,2.95529917911107,0.00312365980039048,0.235035592030617
"AC006030.1",152.572277661793,0.871164545237725,0.295284847204913,2.95025143851415,0.00317515413765243,0.235035592030617
"NECTIN1",1625.86959273934,-0.266885068931011,0.0904139733297916,-2.95181219342644,0.00315915011763684,0.235035592030617
"RPL38",6969.12796591643,-0.256308811014697,0.0867561299352638,-2.95435966548936,0.00313318616133279,0.235035592030617
"MOB3A",2172.46565020696,-0.286403787172191,0.0970772661738051,-2.95026630292019,0.0031750013697605,0.235035592030617
"ATF5",6231.46122962026,0.21724238401813,0.073507296993198,2.95538528696317,0.00312278801727139,0.235035592030617
"TMPRSS6",11.0597342836838,2.90882437299194,0.983838246404643,2.95660834859998,0.00311042928266404,0.235035592030617
"HDAC7",2551.96313378666,-0.256587161791858,0.0870234008759383,-2.94848465136007,0.00319335996497527,0.235283791651968
"TNFAIP8L1",387.93292637455,-0.449694205454199,0.152605133348461,-2.94678295275532,0.00321098498121281,0.235487097626815
"CIDEB",245.468296657759,0.636886434215145,0.216504017799677,2.94168413449229,0.00326432705801982,0.238295875235447
"MSH6",384.858070369254,0.517013852964461,0.175855737139923,2.93998854614046,0.00328224379751429,0.238504697231302
"SELENON",299.098898983976,-0.642144499662473,0.218714320492243,-2.9359965923459,0.00332477974787281,0.2404924017628
"FGFR3",536.110014586412,-0.471913388773737,0.161385227215114,-2.92414241945896,0.00345406673390034,0.24870850514416
"AC022113.1",10.5323871056509,2.61461021281532,0.89655140559303,2.91629704276228,0.0035421309251888,0.251618367649847
"SOX4",14729.9605749557,-0.245441695652787,0.0841300347225536,-2.91740870501494,0.00352952955706834,0.251618367649847
"RBM33",3719.36742414798,-0.224345915374302,0.0769126383298769,-2.91689272720157,0.0035353733984278,0.251618367649847
"AC005696.2",74.2080759049859,1.07914662971241,0.370381408311879,2.91360906755804,0.00357277007890946,0.252661834017879
"DENND3",1104.90363581647,-0.314104017322461,0.108233969017676,-2.9020835156767,0.00370689701519246,0.25868262386636
"PNPLA7",72.743086394561,-1.13340152572563,0.390508494026088,-2.90237355413303,0.00370346634044514,0.25868262386636
"TMC8",2407.12172195323,-0.252650810766308,0.0869756540511882,-2.90484519515788,0.00367434781950563,0.25868262386636
"IFT80",205.925062005508,0.659559149891261,0.227742374947541,2.89607566463283,0.00377861280533752,0.26024784977979
"AC024267.6",47.7064912133738,1.34294018060571,0.463584229688304,2.89686338447848,0.00376913849949885,0.26024784977979
"DENND1C",624.566673659881,-0.400257634615887,0.138139895638287,-2.8974803605176,0.00376173289910539,0.26024784977979
"CRAT",351.535421413556,-0.538300329633703,0.186166057214447,-2.89150631263372,0.00383399890196264,0.26066256054073
"SCAMP2",1098.7659519024,-0.28818146320325,0.0996485011210356,-2.89197990899249,0.00382822426724633,0.26066256054073
"SLC37A1",423.206896192367,-0.463115126318881,0.160121718409467,-2.89226927439408,0.00382469987996258,0.26066256054073
"P3H3",293.942293272874,-0.5735041041311,0.198610876119956,-2.88757652820945,0.00388222153209967,0.262813125170901
"IQCB1",630.51413027929,0.346838169047025,0.120444288889832,2.87965641413078,0.00398108765876103,0.26609455528453
"AMBRA1",1411.54014348012,-0.297475527043651,0.103282815381694,-2.88020350669464,0.00397418553980917,0.26609455528453
"AC137590.1",30.5804877416045,1.53836235808904,0.534168699394873,2.87991857222588,0.00397777891561369,0.26609455528453
"AC010260.1",92.4293031160545,1.03502671200258,0.359876447060206,2.8760612717437,0.00402671539057452,0.267678369528191
"SEMA6A",8.70246505948787,2.98303313688853,1.03800493226915,2.87381402934899,0.00405547684406071,0.267678369528191
"FAM149B1",349.159212009704,0.549308400471255,0.19112994974515,2.87400483913533,0.00405302753005165,0.267678369528191
"LSM6",231.428477760404,-0.536038854098013,0.187078327921598,-2.8653177524799,0.00416590990307998,0.271572752159218
