"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KCNQ3",1305.8595358881,-0.605024172870084,0.125640719747709,-4.81551024289732,1.46824231744492e-06,0.000326441831332629
"AC092069.1",935.624002015521,0.812866459896497,0.168928460687687,4.81189763162119,1.4950393008135e-06,0.000326441831332629
"ZKSCAN1",1970.35706329108,-0.508274932421019,0.106164615470626,-4.78761148587826,1.68777982740127e-06,0.000362485303586623
"AC125611.3",365.013290434311,0.918567465389005,0.192268517821638,4.77752403667632,1.77466841916548e-06,0.000374998886443338
"AC123912.4",634.154244110732,-0.670986522045841,0.140552794947397,-4.77391091580186,1.80682330046022e-06,0.000375733207290941
"SNRPC",1398.84009865735,0.510340077700536,0.108029181286564,4.72409465315469,2.31142748733426e-06,0.000460931359543824
"AC018362.1",82.0913368472588,1.6214200222709,0.343004895288958,4.72710461145159,2.27743948672272e-06,0.000460931359543824
"RORA",596.257961056321,-0.720688890684981,0.152586146979345,-4.72316068628783,2.32207234027115e-06,0.000460931359543824
"VIM-AS1",1354.66491616791,0.717099646726393,0.152912890458888,4.68959578603475,2.73745268925174e-06,0.000535274144505776
"TMEM173",286.978830639725,-0.877405865311089,0.187260707756975,-4.68547767345714,2.79307746310877e-06,0.000538119233002764
"HIST1H2AL",3329.37084762992,0.452518354210257,0.0970605972744747,4.66222511417887,3.12808751158016e-06,0.000585443921274453
"ITGAL",367.389052502866,-0.801561836078657,0.171914731892262,-4.66255467030592,3.12308084196781e-06,0.000585443921274453
"CD7",2329.11816349306,-0.429621541029246,0.0924917419227615,-4.6449718871985,3.40122767443511e-06,0.000627598362855976
"FAAH",41.4385688774398,-2.32481722393615,0.505892026084872,-4.59548105932416,4.3175201299084e-06,0.000785608766971249
"AC009133.1",1229.29472593841,0.650919108513446,0.141932708119901,4.58611067974246,4.51579273906635e-06,0.000810430146226141
"PBXIP1",1080.55101747243,-0.563045238867967,0.123556948781558,-4.55696943328862,5.1896973056348e-06,0.000896534909218195
"CD84",586.254394476684,-0.674093597406463,0.14796079924787,-4.55589318814908,5.21634400455506e-06,0.000896534909218195
"RRM2",1040.31811050376,0.493342123261811,0.108328536121201,4.55412895739536,5.2603081133425e-06,0.000896534909218195
"ABCA7",716.550981233796,-0.660341022545097,0.145009757111702,-4.55376959245876,5.26930677122365e-06,0.000896534909218195
"SYNC",281.869295960726,1.15068587211976,0.254165171223638,4.52731531460416,5.97377703454563e-06,0.00100336478114849
"SMPD3",149.002543585851,-1.20565009639372,0.267195574170751,-4.51223827391409,6.41470661487779e-06,0.00106378571343689
"WDPCP",186.732002484812,-1.1460688302647,0.25444937655184,-4.50411333600266,6.66506311402618e-06,0.00109148739821071
"FBLN2",1170.45289345176,-0.523009163663429,0.11637468672757,-4.49418321432546,6.98374819047048e-06,0.0011295566054735
"AC012640.4",125.699626719707,1.32109203959084,0.294491012384426,4.48601819422012,7.25665474673211e-06,0.00113177897424926
"DNHD1",918.55625940611,-0.765788734707455,0.170605277047508,-4.48865795923891,7.16732691014507e-06,0.00113177897424926
"HYPK",236.625972457342,-0.963929411890204,0.214794915830364,-4.48767331463039,7.20052293315661e-06,0.00113177897424926
"MYO7B",18007.323532815,-0.359442108208165,0.0803478292346016,-4.47357584681792,7.69222552202729e-06,0.00118559819487152
"ACVR2B",2378.3158100009,-0.405007253598385,0.0912286661006839,-4.43947358773613,9.01791804721451e-06,0.00137376446902974
"BRWD3",763.287736904123,-0.580828832440112,0.131281666148474,-4.42429510136792,9.67576859771978e-06,0.00145703729193939
"CBFA2T3",3990.28000115357,-0.396020495987122,0.0896999559337275,-4.41494638280215,1.01035029045322e-05,0.00150415899491223
"NME1",908.550334810104,0.53054564038688,0.121103209948823,4.38093788439697,1.18169557945516e-05,0.00173948244791483
"LAIR1",1424.51105978824,-0.439272875838593,0.100582771049102,-4.36727752931118,1.25804831243651e-05,0.00183129899347008
"MICALL2",334.331937091003,-0.77424660004006,0.177470350478325,-4.36268141666075,1.28477968752759e-05,0.00183876169073285
"NECTIN1",1417.49765275133,-0.527875705899266,0.121028456013582,-4.3615834101034,1.29124551978797e-05,0.00183876169073285
"LRRC75A",921.182144831957,0.732458598352073,0.168429391286193,4.34875761741305,1.36910925828689e-05,0.00192867746159318
"LASP1",2476.78068225124,-0.569682305902056,0.131917790326571,-4.31846458685953,1.57118425771687e-05,0.00218979627237752
"DHCR24",6972.5118618865,0.415598512902726,0.0963248132059481,4.31455301152936,1.59926155817472e-05,0.0022054658603839
"AL136988.1",402.494008875619,0.766851060577869,0.178600225497774,4.29367352947394,1.75740838143159e-05,0.00234936808215666
"MYBBP1A",6220.12357358234,0.383259484064099,0.0892313030103286,4.29512369689072,1.74595958137654e-05,0.00234936808215666
"AC008622.2",508.765181095481,0.732863976467611,0.170556844699797,4.29688985955124,1.73211202937109e-05,0.00234936808215666
"GOLGB1",1960.88284058925,-0.4272518843303,0.0995677143783788,-4.29106851550946,1.77815436318791e-05,0.00235309094061867
"TSPAN9",122.972280983158,-1.24967980164971,0.291613729802079,-4.28539425251986,1.82415401946275e-05,0.00238982418089815
"CFL1",10761.8723177389,0.379882017190533,0.0888417226577597,4.27594159395054,1.90331121615726e-05,0.00246883962800755
"AC097382.2",283.418005735062,1.19298469760921,0.280107073373126,4.25903095999313,2.05315034920446e-05,0.0026370904632282
"ACOT7",2804.27486151163,0.401303623129133,0.0945041220513405,4.24641395971194,2.17219140122066e-05,0.00273633457186461
"CLEC11A",662.029503433152,-0.612334780884572,0.144173127638829,-4.24721854143681,2.16440812229052e-05,0.00273633457186461
"SLFN5",709.520973771529,-0.661878993372108,0.155993030590423,-4.24300361924466,2.20547877420379e-05,0.0027518073734137
"GBE1",609.450143151327,-0.710891370701042,0.167997023329156,-4.23157123033183,2.32064477136833e-05,0.00286818558016005
"DCTPP1",1201.7783153292,0.556429996821276,0.13182066731751,4.22111348807717,2.43098500985927e-05,0.00297647987048284
"TMA7",1193.01519612815,0.623559960607056,0.147994061147185,4.21341205027751,2.51541561875973e-05,0.0030513388908677
"KDM7A",565.832072326384,-0.736004139697528,0.174797078524869,-4.21062037139719,2.54670386265247e-05,0.0030609511288633
"AC136475.3",1099.12153877049,-0.568368281665198,0.135112372864092,-4.20663385311806,2.59202585206474e-05,0.00308541211200183
"ASNA1",1160.67306115453,0.498402443651384,0.11853428668828,4.20471120699511,2.61415727373638e-05,0.00308541211200183
"SRM",2774.90585381951,0.406459898201608,0.0968381838125629,4.19731021585802,2.70103837556877e-05,0.00313647458893959
"AL139099.1",346.78009967472,0.950910167642886,0.2265715623941,4.1969528637882,2.70530210327589e-05,0.00313647458893959
"ZNF778",338.628927332415,0.687593844233779,0.164081159184735,4.19057159060921,2.78252601005509e-05,0.00319770818050278
"C8orf44",120.124555979059,-1.34950131408894,0.323281077865831,-4.17439004781163,2.98785477026939e-05,0.00337447287459477
"MYO15B",1775.0500961704,-0.647127089759415,0.155012164262955,-4.17468585666388,2.98397526044319e-05,0.00337447287459477
"RNF168",5765.15379347762,-0.354387215432986,0.0855601888541222,-4.14196392246407,3.44344517971124e-05,0.00382309960164381
"TSPAN31",246.853936669621,1.09867039365923,0.265223102809924,4.1424385056177,3.43632523198465e-05,0.00382309960164381
"HMBOX1",1124.55276700534,-0.432696733608036,0.104553850677147,-4.13850595464115,3.49574801404805e-05,0.00384855417916332
"RBM12B",1182.78163851532,-0.476917802775541,0.115435741768805,-4.13145699475569,3.60471136699422e-05,0.00391783846583742
"P4HA1",758.166910421373,-0.596251043783762,0.144350438959094,-4.13058005284436,3.61849060656689e-05,0.00391783846583742
"SPON2",1229.8178687797,-0.58113622219614,0.140801203065727,-4.1273526755653,3.66963379312462e-05,0.00394064527243653
"URM1",994.243815775296,0.534171423087213,0.129487853304011,4.12526279073518,3.70311680606441e-05,0.00394427099806909
"AL353689.2",47.2445233245127,1.88404926666862,0.458471212522673,4.10941672063096,3.96659726375785e-05,0.00419083796391061
"AC011603.2",3394.46598808258,0.95982415680355,0.234284456529007,4.09683241911831,4.18841878688226e-05,0.00438979796215556
"AC024267.6",53.8981554193181,1.69956730502247,0.415920338951472,4.08628082316688,4.38343183391446e-05,0.00455772543302487
"SMIM24",147.878883609206,-1.09226771695981,0.267591022212833,-4.08185486914825,4.46776942422679e-05,0.00460883836431458
"CCNL2",2383.43906087097,-0.381438911331169,0.0935022693726373,-4.07946153489611,4.51401379045865e-05,0.0046201636459999
"STK40",1886.22004827141,0.380903820608707,0.0936059127810867,4.06922820676419,4.71691292377602e-05,0.00479040900886741
"NKX3-1",1162.01111979647,-0.456180192000947,0.112154832169999,-4.06741451237241,4.75376392420474e-05,0.00479069701315433
"ATM",2477.5221866396,-0.525998988378083,0.129913775566715,-4.04883151215911,5.14739836836759e-05,0.00512820127058904
"POLG",6033.49070576121,-0.503789965525787,0.124455768778375,-4.04794386367829,5.1669534212484e-05,0.00512820127058904
"CD69",107.657552101127,-1.17037306706538,0.289381402566818,-4.04439627662368,5.2458126007687e-05,0.0051673226227572
"PTPRF",1399.5034467128,-0.56579113148598,0.140126040547602,-4.0377300983808,5.39708971872669e-05,0.00527666211977899
"GOLGA8B",891.695638111477,-0.683080434470077,0.169651762115554,-4.02636804918544,5.66450026325749e-05,0.00549708281103232
"AP003392.3",198.556852611508,1.06996239522353,0.266142407368561,4.02026270748283,5.81332784402975e-05,0.00560003000622307
"CTRL",44.0137097091701,1.78999964919634,0.447017286672518,4.00431863054031,6.21964874101242e-05,0.00594770935445283
"CCDC136",551.046018962013,-0.659382369783501,0.164777642976386,-4.00164948273958,6.29024358701089e-05,0.00597162907488621
"RRM1",2406.45607466316,0.385107072676886,0.0962860725299099,3.99961347013358,6.34460224432733e-05,0.00597990172682966
"MCM4",4337.05562335741,0.314344600891646,0.0787159042427039,3.99340646487946,6.51307780864793e-05,0.00609484516936404
"IGSF9B",1161.85039935588,-0.685893296929095,0.172124968747527,-3.98485647910364,6.75209230518467e-05,0.00618595533498072
"AC015802.6",480.307664096277,0.830585071514173,0.208274607341404,3.98793248066326,6.66516257727053e-05,0.00618595533498072
"AC005523.2",694.812264731426,0.66938613485399,0.167952218643685,3.98557482752943,6.73169583255413e-05,0.00618595533498072
"HSPA8",22324.5398310339,0.321389900796142,0.0808049132257559,3.97735593005626,6.96858175985003e-05,0.00633995761359689
"AL670729.2",83.3177302623869,1.48955917639524,0.375280803728329,3.96918563805239,7.21186820302636e-05,0.00647141680327729
"COTL1",6632.9495140271,0.344011389919873,0.0866687834521604,3.96926524427058,7.20945948240604e-05,0.00647141680327729
"VARS",3436.48581522769,0.350856476756703,0.0886563060543559,3.95749036218123,7.57413424722041e-05,0.00672323618390022
"TPCN2",2403.27269590163,-0.422327726056985,0.106733893435597,-3.95682863674244,7.59513743391522e-05,0.00672323618390022
"KANK4",57.9910789258441,-1.65276687674445,0.418258826596815,-3.95154093983449,7.76495849086906e-05,0.00682743095227352
"KDM5B",2543.72382441238,-0.393456202270133,0.0998135795394201,-3.94191055050523,8.08351250210885e-05,0.00690979117895481
"ZNF451-AS1",151.599195814547,0.913243308746201,0.231569082408488,3.94371864865466,8.02277762242979e-05,0.00690979117895481
"RAB5B",1095.48696646303,-0.462748031739074,0.117396500215288,-3.94175321147105,8.08881810011017e-05,0.00690979117895481
"PLCB2",680.137906193478,-0.531916326240168,0.134887339943971,-3.94341178691131,8.03305477131476e-05,0.00690979117895481
"GID8",1127.03933283095,-0.510969352105491,0.129662597603574,-3.94076134173796,8.12234059658835e-05,0.00690979117895481
"NFATC4",476.788685027849,-0.690888780711201,0.175599461933478,-3.93445841521388,8.33845035023098e-05,0.00704787342183071
"ZNF292",1884.46243657174,-0.413589447173621,0.10532297263012,-3.92686834453574,8.60590563649415e-05,0.00722730575280191
"DAB2IP",562.10630371549,-0.539737659974697,0.13788214583808,-3.91448549552261,9.05971833092462e-05,0.00754945785040241
"CLUH",4598.97791891066,0.377508015591744,0.0964682256818591,3.91328868053115,9.10475796018305e-05,0.00754945785040241
"AL645608.3",244.65616434384,-0.785278503060937,0.201589494761555,-3.89543365833514,9.80231902981165e-05,0.00774822425070094
"ITGA10",100.126538630799,-1.26984364919814,0.325623101697262,-3.89973451692853,9.62982219880394e-05,0.00774822425070094
"CLASP1",805.743198203295,-0.514926147879235,0.132199939951467,-3.89505583790941,9.81761106492906e-05,0.00774822425070094
"CCDC26",852.771044005643,-0.725255714383355,0.18602904869654,-3.8986154015464,9.67442919481661e-05,0.00774822425070094
"WDR34",1779.20065586946,0.37930526825877,0.0972542389699941,3.90014124089539,9.61365869348539e-05,0.00774822425070094
"TRPM5",48.7653286589018,-2.41940309094381,0.620463799224247,-3.8993460923405,9.64528242492533e-05,0.00774822425070094
"ANKRD26",296.08496765887,-0.766216677802126,0.196231521393848,-3.90465646069309,9.43593293649963e-05,0.00774822425070094
"GSDMB",533.068605918693,-0.758745824673341,0.194761304359112,-3.89577296768521,9.7886048743673e-05,0.00774822425070094
"NOLC1",6663.7366764249,0.339720951690848,0.0873128905399277,3.89084532180842,9.98956002505299e-05,0.00783672011306702
"PPP1R3E",398.410400183348,-0.757074067503701,0.194651516795127,-3.88938180379313,0.000100499900899736,0.00783719762909192
"ZMIZ1",3632.53163110501,-0.357445216773916,0.0921093474859377,-3.88066169753821,0.000104172659345913,0.00807553852124734
"LRRC59",3666.94689742006,0.367682265767175,0.0949733719914022,3.87142477999476,0.000108201047832389,0.00833848192736547
"KCNAB2",7495.78753897508,-0.327953647662744,0.0848049203498111,-3.86715353672842,0.000110113105928282,0.00842157216877891
"PSMB2",2298.06416499553,0.402995632995862,0.104249625925598,3.86567941532449,0.000110780375713172,0.00842157216877891
"ANKRD40",1379.78098342997,0.438695112812458,0.113553542604853,3.86333268649349,0.000111850511973707,0.00842157216877891
"BIRC5",1848.24109518368,0.401340975789479,0.103878217906499,3.86357201613457,0.000111740929902508,0.00842157216877891
"SLA",2419.99068101543,-0.377102794023724,0.0978687118470418,-3.85314966251007,0.000116608064967507,0.00868001283601878
"ZACN",379.829913916203,0.742225028383083,0.192576031287015,3.85419215165398,0.000116112379610977,0.00868001283601878
"PGGHG",5827.37438159314,-0.317989650802126,0.082591069901748,-3.85016989343294,0.000118035919982745,0.00873665868753642
"TRPM2",253.489749056915,-0.79096004180688,0.205582888119582,-3.84740213079797,0.000119376940269966,0.00878627693526309
"SYNGR2",1091.43538001782,0.403672139972045,0.105034948121426,3.8432173975597,0.000121431811849127,0.00888758752533749
"PTPRK",2352.67761343475,-0.340418703462626,0.0886199019759794,-3.84133468749376,0.000122367133898486,0.00890628789557814
"TMEM109",3087.12834495176,0.328202474764701,0.0854821066490859,3.83942894753414,0.000123320811239335,0.00892611021020184
"ACTB",89191.8814309254,0.298042155924288,0.0776683731079181,3.83736833923592,0.000124359870257007,0.00895186077053324
"EBNA1BP2",1226.95737837733,0.399947917481288,0.104435902606839,3.82960177006308,0.000128350795259577,0.00906465515967287
"C6orf48",1959.4771545312,-0.388560406725998,0.101479791042168,-3.82894370135764,0.000128694440096111,0.00906465515967287
"GADD45GIP1",2658.13985895703,0.383613413540916,0.100147502646816,3.83048407002001,0.000127891413276808,0.00906465515967287
"TBL1Y",161.156816560716,-1.02407883636451,0.267273517992418,-3.83157614737411,0.000127324953684081,0.00906465515967287
"NABP2",1177.55179818487,0.440458212633481,0.115083780439703,3.8272831406008,0.000129565447034517,0.0090772027893006
"TNS3",40.7622583837567,-1.95788335917393,0.512064307968848,-3.82351069720142,0.000131564881003908,0.00914276728951456
"BPTF",3495.07436163629,-0.332635071840325,0.087011433054937,-3.82288924755793,0.000131897032113446,0.00914276728951456
"GAS2L1",1845.33811679176,0.380390298023888,0.0996088271039989,3.81884125215863,0.000134080008756082,0.00924516944586013
"SERINC5",7292.78042769311,-0.310434571402274,0.081401992648971,-3.81359916754075,0.000136957533205212,0.00939413948964126
"ID3",1278.6217259617,0.414941726615851,0.109005185938172,3.80662372202369,0.000140876832624276,0.00961264262609705
"SDK2",751.600914592439,-2.18293677497832,0.574352449336028,-3.80069202717229,0.000144292548298629,0.00979469779927636
"CACNA1H",577.032093706641,-0.585646817174936,0.154225875675782,-3.79733176815349,0.000146261975237751,0.00987720689479267
"ELMO1",3641.06208905445,-0.313374362508583,0.0828279691861556,-3.78343650807464,0.000154677795362967,0.0103389479441339
"PDE9A",64.3743491943044,-1.58411343911388,0.418668463666292,-3.78369420338411,0.000154517653754195,0.0103389479441339
"ATL3",1742.90930052529,-0.504724124108117,0.133593036835727,-3.77807209165214,0.000158047132142583,0.0105105354223349
"RAB3D",557.592213981995,-0.64357489001455,0.170647955954655,-3.77136008699432,0.00016236018374004,0.010742832157466
"ZNF862",733.186819839204,-0.510474913240945,0.135525344555534,-3.76663800350471,0.00016546064040883,0.0108929640703321
"AC145207.4",99.0399021559352,1.11455086114575,0.29613806800467,3.76361900601098,0.000167471972877284,0.0109702515833265
"TRAF1",92.7252719841667,-1.49314308919739,0.396962465311674,-3.76142134250666,0.000168950553066332,0.0110120457498608
"TNXB",135.268455669176,-1.10816648044999,0.29511794422388,-3.75499525575891,0.000173344761715836,0.011187141493789
"SLIT1",5912.15623501679,-0.364553715241864,0.0970785127121402,-3.75524619256218,0.00017317117118379,0.011187141493789
"DCAF16",885.076929732735,-0.464460598422124,0.123796713384403,-3.75180072010411,0.000175568996648253,0.0112408675362514
"LINC02575",270.655154633274,-0.959884285062531,0.255877834867029,-3.75133815541839,0.000175893278752121,0.0112408675362514
"IL9R",319.703145954254,-0.740168116594157,0.197486152229189,-3.74794945488213,0.000178286170013465,0.0113384811327495
"SLC29A1",1999.44120170019,0.390014194815124,0.104407559983759,3.7354976485974,0.00018734433027846,0.0118569955119715
"ADCYAP1",167.804888397399,-1.03467475862864,0.277270560688454,-3.73164304230341,0.00019023493881979,0.0119820573724907
"DOCK3",984.812735153322,-0.662148145166567,0.177646424976337,-3.72733729516237,0.000193513406405359,0.012130235106778
"TIMM50",3088.12566946386,0.318532547617243,0.0855159625449036,3.72483145997433,0.000195445756620491,0.0121930231308812
"LINC02067",725.282942207996,0.691744467442923,0.185827190824966,3.72251479652668,0.000197248345687098,0.0122471591319748
"NOTCH1",5242.8344062042,-0.34184960081659,0.0920767605347272,-3.7126588601872,0.000205093247345737,0.0126741822333797
"GIGYF2",1406.99146790315,-0.389562540970858,0.105006688999141,-3.70988310062843,0.00020735496897626,0.0127537908383004
"TTLL3",1055.38394241352,-0.599441036563961,0.162155481480066,-3.69670535397627,0.000218415592816239,0.0133110705714759
"EHBP1L1",1050.40020390519,-0.58643545003686,0.158638915461783,-3.69666830064869,0.00021844745995476,0.0133110705714759
"ZNF160",514.62989839243,-0.522656883901235,0.141657579365147,-3.68957938038738,0.000224625132432013,0.0136241382407028
"CERS2",3198.66529792748,0.311078622003701,0.0843417286750979,3.68831214264106,0.000225746606422634,0.0136290612476633
"BIN2",709.891182614273,-0.452888886880676,0.123178055156885,-3.67670106744141,0.00023626963903642,0.0141989382615419
"SLC35A4",1415.38830651599,0.376203466868742,0.102590760985797,3.66703066878337,0.000245383374093852,0.0146793040365459
"SBK1",1531.10724842646,-0.430134680979937,0.117354574557199,-3.6652570434763,0.000247090285970893,0.0147142265295667
"LRP1",482.4217548098,-0.586690518958712,0.160222280328371,-3.66172867940905,0.000250519100979827,0.0147840123510663
"SYNE3",776.640955819639,-0.483410349326134,0.132001626870734,-3.66215448086506,0.000250102957907985,0.0147840123510663
"UBE2H",1050.06353210689,-0.434425533137842,0.118749781090219,-3.65832702300135,0.000253866991522407,0.0147873761680797
"DBH-AS1",240.415708500718,-0.776904655434031,0.212246779723089,-3.6603837120527,0.000251837829947519,0.0147873761680797
"CDK5RAP3",6426.71173950473,-0.303501576388763,0.0829640309718658,-3.65823083610395,0.00025396226530936,0.0147873761680797
"PTEN",2701.36666414906,-0.380203131345224,0.10397686138513,-3.65661288752457,0.00025556988876899,0.0148151376670909
"PGAM5",2144.81589397299,0.383772628246258,0.105080656065044,3.65217198500082,0.000260031632524914,0.0150073762894665
"WSB1",1405.77251897598,-0.457418412844205,0.125322221235858,-3.64993860093923,0.000262303000005383,0.0150720684345198
"ARHGDIB",11602.6896524109,0.270259397595606,0.0740852465206197,3.64795165418511,0.000264339361931494,0.0151227510072686
"POLM",1777.06052511238,-0.400118296093145,0.109899385585482,-3.64076918138843,0.000271824748197824,0.0154833740266943
"MT1X",104.092479853431,1.0010895062713,0.275183575292922,3.63789701186085,0.000274873289206002,0.0155892422592547
"TUBA1C",2777.65169402011,0.33044053523227,0.0910315064939985,3.6299578899538,0.000283467461206912,0.0160073586606541
